,n,k,norm_gradient,time,final_score,iterations,converges,conv,paths
0,2,4,6.863582132875755e-07,0.011980104446411132,8.493807517168358e-15,12.8,True,0.8944512000811594,"[array([[-1.5996328 , -0.76022539],
       [-0.97824728, -0.47219943],
       [-0.61368142, -0.35489433],
       [-0.45785281, -0.34946195],
       [-0.44357922, -0.37958408],
       [-0.45351135, -0.38758523],
       [-0.45387292, -0.38572531],
       [-0.45327794, -0.38527745],
       [-0.45325502, -0.38538618],
       [-0.45328994, -0.38541255],
       [-0.45329127, -0.38540616],
       [-0.45328922, -0.38540461],
       [-0.45328915, -0.38540499],
       [-0.45328927, -0.38540508]]), array([[-1.02365334, -0.29381177],
       [-0.62919489, -0.35547421],
       [-0.46181382, -0.34779964],
       [-0.44276086, -0.37828903],
       [-0.45331718, -0.38765458],
       [-0.45392743, -0.3857993 ],
       [-0.45328945, -0.38527338],
       [-0.45325184, -0.38538182],
       [-0.45328926, -0.38541279],
       [-0.45329146, -0.38540641],
       [-0.45328926, -0.3854046 ],
       [-0.45328913, -0.38540497],
       [-0.45328926, -0.38540508]]), array([[-0.69052661, -0.05081016],
       [-0.72839995, -0.80293238],
       [-0.59998666, -0.5154701 ],
       [-0.49059159, -0.39199623],
       [-0.4509647 , -0.37605313],
       [-0.4511032 , -0.38461771],
       [-0.45345939, -0.38596267],
       [-0.4534179 , -0.38544995],
       [-0.45327937, -0.38537232],
       [-0.45328171, -0.38540242],
       [-0.45328985, -0.38540697],
       [-0.45328971, -0.38540521],
       [-0.45328923, -0.38540494],
       [-0.45328924, -0.38540504]]), array([[-1.57400677, -0.19162456],
       [-0.98388919, -0.66129567],
       [-0.64471164, -0.42650423],
       [-0.47728411, -0.35757387],
       [-0.44351128, -0.37462497],
       [-0.45213584, -0.38684684],
       [-0.45390828, -0.38602781],
       [-0.45335775, -0.38531997],
       [-0.45325304, -0.38536843],
       [-0.45328525, -0.38541005],
       [-0.45329139, -0.3854072 ],
       [-0.4532895 , -0.38540476],
       [-0.45328914, -0.38540493],
       [-0.45328925, -0.38540507]]), array([[-0.98119634, -1.43899706],
       [-0.84869424, -0.87630522],
       [-0.6465589 , -0.54513597],
       [-0.50611493, -0.39742704],
       [-0.45191648, -0.37336063],
       [-0.45021662, -0.38392098],
       [-0.45342562, -0.38612668],
       [-0.45347059, -0.38548978],
       [-0.45328143, -0.38536271],
       [-0.45327862, -0.38540007],
       [-0.45328973, -0.38540754],
       [-0.45328989, -0.38540534],
       [-0.45328924, -0.38540491],
       [-0.45328923, -0.38540503]])]"
1,2,8,6.857242325851263e-07,0.011702680587768554,8.486030543479929e-15,12.8,True,0.8969389965756189,"[array([[-1.5996328 , -0.76022539],
       [-0.97830188, -0.47224398],
       [-0.61374366, -0.35493113],
       [-0.4578848 , -0.34946527],
       [-0.44357611, -0.37957322],
       [-0.45350791, -0.38758359],
       [-0.45387309, -0.38572621],
       [-0.45327822, -0.38527761],
       [-0.45325502, -0.38538611],
       [-0.45328992, -0.38541254],
       [-0.45329128, -0.38540616],
       [-0.45328923, -0.38540461],
       [-0.45328915, -0.38540499],
       [-0.45328927, -0.38540508]]), array([[-1.02365334, -0.29381177],
       [-0.62922825, -0.35550346],
       [-0.46183942, -0.34780696],
       [-0.44276014, -0.37828072],
       [-0.45331388, -0.38765246],
       [-0.45392743, -0.38580005],
       [-0.45328973, -0.38527358],
       [-0.45325184, -0.38538176],
       [-0.45328924, -0.38541277],
       [-0.45329146, -0.38540642],
       [-0.45328926, -0.3854046 ],
       [-0.45328913, -0.38540497],
       [-0.45328926, -0.38540508]]), array([[-0.69052661, -0.05081016],
       [-0.72838642, -0.80289145],
       [-0.59998863, -0.51547276],
       [-0.49060413, -0.39200902],
       [-0.45097084, -0.37605509],
       [-0.45110236, -0.38461546],
       [-0.45345869, -0.38596236],
       [-0.45341796, -0.38545015],
       [-0.45327943, -0.38537235],
       [-0.45328171, -0.3854024 ],
       [-0.45328984, -0.38540697],
       [-0.45328971, -0.38540521],
       [-0.45328923, -0.38540494],
       [-0.45328924, -0.38540504]]), array([[-1.57400677, -0.19162456],
       [-0.9839486 , -0.66139531],
       [-0.6447862 , -0.42657612],
       [-0.47733104, -0.35759503],
       [-0.44351493, -0.3746146 ],
       [-0.45213119, -0.38684293],
       [-0.4539079 , -0.38602857],
       [-0.4533581 , -0.38532029],
       [-0.45325308, -0.38536838],
       [-0.45328522, -0.38541003],
       [-0.45329139, -0.38540721],
       [-0.4532895 , -0.38540476],
       [-0.45328914, -0.38540493],
       [-0.45328925, -0.38540507]]), array([[-0.98119634, -1.43899706],
       [-0.84872032, -0.87635128],
       [-0.64660226, -0.54518859],
       [-0.50615181, -0.397458  ],
       [-0.45192882, -0.37336216],
       [-0.45021473, -0.38391665],
       [-0.45342443, -0.38612626],
       [-0.4534707 , -0.38549012],
       [-0.45328152, -0.38536275],
       [-0.45327861, -0.38540005],
       [-0.45328972, -0.38540754],
       [-0.45328989, -0.38540535],
       [-0.45328924, -0.38540491],
       [-0.45328923, -0.38540503]])]"
2,2,12,6.866162655550046e-07,0.011986827850341797,8.594151024707917e-15,12.8,True,0.9198765113518842,"[array([[-1.5996328 , -0.76022539],
       [-0.97828643, -0.47224817],
       [-0.61367465, -0.35486721],
       [-0.45783817, -0.34945227],
       [-0.44358076, -0.37958923],
       [-0.4535127 , -0.38758611],
       [-0.45387275, -0.38572485],
       [-0.45327788, -0.38527747],
       [-0.45325503, -0.38538618],
       [-0.45328993, -0.38541254],
       [-0.45329127, -0.38540616],
       [-0.45328922, -0.38540461],
       [-0.45328915, -0.38540499],
       [-0.45328927, -0.38540508]]), array([[-1.02365334, -0.29381177],
       [-0.629303  , -0.35573848],
       [-0.46184404, -0.34780479],
       [-0.4427643 , -0.37828873],
       [-0.45331453, -0.38765103],
       [-0.4539269 , -0.38579944],
       [-0.45328968, -0.38527366],
       [-0.45325188, -0.3853818 ],
       [-0.45328924, -0.38541277],
       [-0.45329146, -0.38540642],
       [-0.45328927, -0.3854046 ],
       [-0.45328913, -0.38540497],
       [-0.45328926, -0.38540508]]), array([[-0.69052661, -0.05081016],
       [-0.73206986, -0.81452291],
       [-0.60443282, -0.5215467 ],
       [-0.492937  , -0.39372197],
       [-0.45130474, -0.37579705],
       [-0.45097438, -0.38447073],
       [-0.45344129, -0.38597835],
       [-0.45342559, -0.38545851],
       [-0.45328047, -0.38537142],
       [-0.45328126, -0.38540191],
       [-0.45328978, -0.38540703],
       [-0.45328973, -0.38540524],
       [-0.45328923, -0.38540494],
       [-0.45328924, -0.38540504]]), array([[-1.57400677, -0.19162456],
       [-0.98399638, -0.66238247],
       [-0.64497155, -0.427032  ],
       [-0.47748104, -0.35768939],
       [-0.44352609, -0.37457687],
       [-0.45211836, -0.38683289],
       [-0.45390739, -0.38603103],
       [-0.45335894, -0.38532091],
       [-0.4532531 , -0.38536823],
       [-0.45328518, -0.38541   ],
       [-0.45329139, -0.38540721],
       [-0.4532895 , -0.38540476],
       [-0.45328914, -0.38540492],
       [-0.45328925, -0.38540507]]), array([[-0.98119634, -1.43899706],
       [-0.84876558, -0.87639302],
       [-0.64661297, -0.54518382],
       [-0.50614575, -0.39746313],
       [-0.45193278, -0.37336471],
       [-0.45021426, -0.383915  ],
       [-0.45342451, -0.38612639],
       [-0.45347073, -0.38549015],
       [-0.45328152, -0.38536274],
       [-0.45327861, -0.38540005],
       [-0.45328972, -0.38540754],
       [-0.45328989, -0.38540535],
       [-0.45328924, -0.38540491],
       [-0.45328923, -0.38540503]])]"
3,1000,4,3.856813928571456e-06,0.04145975112915039,4.110051362866745e-13,20.6,True,0.999048848791778,"[[np.float64(14.77638234288221), np.float64(7.882837008510897), np.float64(5.383721804504624), np.float64(2.3475958668135695), np.float64(0.7492590458662642), np.float64(0.22925166149865098), np.float64(0.07962813773874956), np.float64(0.03054872136970416), np.float64(0.01204269078190156), np.float64(0.004800910668824818), np.float64(0.0019239179205896263), np.float64(0.0007759584555049841), np.float64(0.00031384409838814195), np.float64(0.00012745832328167956), np.float64(5.1847250131979846e-05), np.float64(2.1153542374724653e-05), np.float64(8.63915832513422e-06), np.float64(3.5364967610999744e-06), np.float64(1.4485625625259953e-06), np.float64(5.944693629713995e-07)], [np.float64(14.928162495320374), np.float64(8.030482908020458), np.float64(5.479567047778605), np.float64(2.4424424731942422), np.float64(0.8362504922536301), np.float64(0.2683575322484867), np.float64(0.09066638211345801), np.float64(0.0341113949888941), np.float64(0.013379438003221143), np.float64(0.0053161702466236966), np.float64(0.002128569961103366), np.float64(0.0008575373117862967), np.float64(0.0003469297017362169), np.float64(0.00014084615465247762), np.float64(5.732174641518705e-05), np.float64(2.3381780318203562e-05), np.float64(9.553097649391545e-06), np.float64(3.909294210218548e-06), np.float64(1.6016112271413884e-06), np.float64(6.569337187378749e-07)], [np.float64(15.687867436709546), np.float64(7.368083456816103), np.float64(7.746470310381391), np.float64(4.1745075900269395), np.float64(1.829276741857516), np.float64(0.8036849913421195), np.float64(0.35271293702419587), np.float64(0.12590566102063633), np.float64(0.039840974055487595), np.float64(0.014666423309416865), np.float64(0.005735569756251329), np.float64(0.002270363627140623), np.float64(0.000905899180816792), np.float64(0.0003638721115469278), np.float64(0.00014683427738077328), np.float64(5.947181293868561e-05), np.float64(2.415359149165779e-05), np.float64(9.834368986509332e-06), np.float64(4.011394664519819e-06), np.float64(1.6392705748643087e-06), np.float64(6.707313407603951e-07), np.float64(2.74838225256303e-07)], [np.float64(15.637146536272157), np.float64(8.110034430967321), np.float64(5.6313260305364405), np.float64(2.5204801798438106), np.float64(0.8500096229426299), np.float64(0.27423085050388857), np.float64(0.09365038643365048), np.float64(0.035125272696599485), np.float64(0.0137953521496106), np.float64(0.00548900405915884), np.float64(0.0022001023145556613), np.float64(0.0008860552663786286), np.float64(0.0003586781679768319), np.float64(0.00014545695651651812), np.float64(5.923383750366526e-05), np.float64(2.4126781545165674e-05), np.float64(9.86530472061355e-06), np.float64(4.030490375243581e-06), np.float64(1.6529662945240483e-06), np.float64(6.768222305916787e-07)], [np.float64(17.538881355270927), np.float64(9.602207096075752), np.float64(5.76927892594733), np.float64(2.8153294800120356), np.float64(1.2242044640288503), np.float64(0.5197714561788681), np.float64(0.18533529566307613), np.float64(0.05959471862558697), np.float64(0.02184566633831136), np.float64(0.008514753985400275), np.float64(0.003366214953226841), np.float64(0.0013418570621632452), np.float64(0.0005385420161115449), np.float64(0.00021718969809099534), np.float64(8.792129906817661e-05), np.float64(3.569691753237902e-05), np.float64(1.4529424071231999e-05), np.float64(5.925884084799056e-06), np.float64(2.421181440659974e-06), np.float64(9.907281549732802e-07), np.float64(4.059367938929761e-07)]]"
4,1000,8,3.849135349908287e-06,0.040901994705200194,4.094286343874021e-13,20.6,True,0.9990501387824999,"[[np.float64(14.776085361263968), np.float64(7.882271763105964), np.float64(5.383306713003983), np.float64(2.347986503562442), np.float64(0.7495996171196728), np.float64(0.22931609307227124), np.float64(0.07962367149234502), np.float64(0.030539900236071723), np.float64(0.0120373850985063), np.float64(0.004798128910928379), np.float64(0.0019225479467108383), np.float64(0.0007753014753877829), np.float64(0.0003135378901820562), np.float64(0.0001273171662560013), np.float64(5.17832306142505e-05), np.float64(2.1124658325031255e-05), np.float64(8.626268876603941e-06), np.float64(3.5307603958077503e-06), np.float64(1.4460301425832661e-06), np.float64(5.933529777143263e-07)], [np.float64(14.927974238209952), np.float64(8.02991944797047), np.float64(5.4791475835046874), np.float64(2.4427881720959372), np.float64(0.8365648802285413), np.float64(0.2684420371459732), np.float64(0.09066927607162144), np.float64(0.034103417283489285), np.float64(0.01337407059489802), np.float64(0.005313301101429246), np.float64(0.0021271321779285585), np.float64(0.0008568453172459047), np.float64(0.0003466042624474039), np.float64(0.00014069595991822746), np.float64(5.7253224105669395e-05), np.float64(2.3350851110596695e-05), np.float64(9.539236232450832e-06), np.float64(3.903124728254642e-06), np.float64(1.5988788565343455e-06), np.float64(6.557294011901972e-07)], [np.float64(15.687819941205216), np.float64(7.356745907117761), np.float64(7.744513692638211), np.float64(4.173552501111212), np.float64(1.8286159993803557), np.float64(0.802768041780895), np.float64(0.35188286002934116), np.float64(0.1254635691580438), np.float64(0.03972294041328636), np.float64(0.014627875257640366), np.float64(0.0057200869964355115), np.float64(0.002264000581139367), np.float64(0.0009032626341476502), np.float64(0.00036276986829795793), np.float64(0.00014637120571037396), np.float64(5.927665672602756e-05), np.float64(2.407119871725494e-05), np.float64(9.79953523612869e-06), np.float64(3.99665696324981e-06), np.float64(1.6330318725855527e-06), np.float64(6.680896881958665e-07), np.float64(2.737195311720614e-07)], [np.float64(15.637138238873973), np.float64(8.109487745639193), np.float64(5.630932720751749), np.float64(2.5208624111698144), np.float64(0.8503629843679429), np.float64(0.2743116497789382), np.float64(0.09365477454078587), np.float64(0.035116837711029594), np.float64(0.013789656188407768), np.float64(0.005485917982737081), np.float64(0.0021985655394379253), np.float64(0.000885311139662075), np.float64(0.0003583294887943137), np.float64(0.00014529563930901082), np.float64(5.916043819159345e-05), np.float64(2.409363898050459e-05), np.float64(9.850479886391356e-06), np.float64(4.023897658585883e-06), np.float64(1.650050255522942e-06), np.float64(6.755389608514305e-07)], [np.float64(17.539011638250827), np.float64(9.601098048518976), np.float64(5.768806045283455), np.float64(2.8155723945978615), np.float64(1.2244564835214704), np.float64(0.5199441036277144), np.float64(0.18544448035184152), np.float64(0.05961759826166104), np.float64(0.021845621084524956), np.float64(0.008513019732677), np.float64(0.0033650120430410817), np.float64(0.0013411797068532145), np.float64(0.0005381930070571091), np.float64(0.0002170187025287231), np.float64(8.784005988127158e-05), np.float64(3.5659107315146975e-05), np.float64(1.4512088477889978e-05), np.float64(5.918024381789546e-06), np.float64(2.4176496295421823e-06), np.float64(9.89152179897692e-07), np.float64(4.052377055940529e-07)]]"
5,1000,12,3.80399256189822e-06,0.04157609939575195,3.980008252589532e-13,20.6,True,0.9990294852959742,"[[np.float64(14.56130121889574), np.float64(7.861027368748431), np.float64(5.350510992297687), np.float64(2.3188930451177074), np.float64(0.7278628901742734), np.float64(0.22149265669584825), np.float64(0.07754056173370796), np.float64(0.029824585180741155), np.float64(0.011760964939128602), np.float64(0.0046898705863285825), np.float64(0.0018796053181081983), np.float64(0.0007582360220585978), np.float64(0.00030669573678736083), np.float64(0.00012456905481711953), np.float64(5.06711652294312e-05), np.float64(2.0675349939021168e-05), np.float64(8.443479372551628e-06), np.float64(3.456559040365496e-06), np.float64(1.4157472267606795e-06), np.float64(5.810315696648556e-07)], [np.float64(14.621781111630034), np.float64(7.980826289251087), np.float64(5.43069656371029), np.float64(2.3966194412856527), np.float64(0.798975496743712), np.float64(0.2522209690704405), np.float64(0.08620290739312787), np.float64(0.03262248377190357), np.float64(0.012804922069093099), np.float64(0.005089010628474963), np.float64(0.0020380014252604946), np.float64(0.0008211501958338416), np.float64(0.0003322240489986464), np.float64(0.0001348813953786075), np.float64(5.489500326684797e-05), np.float64(2.2392758238823696e-05), np.float64(9.149013577941788e-06), np.float64(3.7440141901902623e-06), np.float64(1.5338948140549143e-06), np.float64(6.29169511828609e-07)], [np.float64(15.626082279084454), np.float64(7.371045384756397), np.float64(7.733729076750287), np.float64(4.163524773160945), np.float64(1.819128843155601), np.float64(0.7966740980991642), np.float64(0.35080180333639654), np.float64(0.12547081151601713), np.float64(0.039652894730647585), np.float64(0.014585195505684257), np.float64(0.005702642428251703), np.float64(0.002256977689264029), np.float64(0.0009004672222097172), np.float64(0.00036164187803060764), np.float64(0.0001459187536589953), np.float64(5.9095828853357736e-05), np.float64(2.399902529770419e-05), np.float64(9.770448621527603e-06), np.float64(3.984991932117793e-06), np.float64(1.6281262741697966e-06), np.float64(6.660500057704834e-07), np.float64(2.7287383840015894e-07)], [np.float64(15.652793502087121), np.float64(8.115354669098943), np.float64(5.634940211774665), np.float64(2.524401637252922), np.float64(0.8528210734917282), np.float64(0.27498730678159244), np.float64(0.0937521317966432), np.float64(0.03514454530230217), np.float64(0.013799308061487877), np.float64(0.005489743918023274), np.float64(0.0022001758068551786), np.float64(0.0008860285589572256), np.float64(0.00035865141116799503), np.float64(0.0001454334999889918), np.float64(5.9218422292862206e-05), np.float64(2.4118015498137877e-05), np.float64(9.860554021592197e-06), np.float64(4.028179634457988e-06), np.float64(1.6518918289615954e-06), np.float64(6.7630079757977e-07)], [np.float64(17.640852538376873), np.float64(9.615085440506416), np.float64(5.787742007364966), np.float64(2.8337743369825312), np.float64(1.2415653309812047), np.float64(0.5323588518583774), np.float64(0.1916853856298073), np.float64(0.06127628121579789), np.float64(0.02233844566086503), np.float64(0.008696143606630473), np.float64(0.0034359179593671002), np.float64(0.0013690121456996038), np.float64(0.0005492401464719005), np.float64(0.00022145720277729), np.float64(8.963595473211976e-05), np.float64(3.6387858729056256e-05), np.float64(1.4809138098768073e-05), np.float64(6.0394676324311074e-06), np.float64(2.4673237840223362e-06), np.float64(1.0095665771964043e-06), np.float64(4.1363678132808674e-07)]]"
6,10000,4,6.503306816461471e-06,0.15768990516662598,1.542610302524241e-12,21.2,True,0.9988151001146759,"[[np.float64(43.27969318050883), np.float64(25.193086408528742), np.float64(16.586655069456842), np.float64(8.308049613613111), np.float64(2.871737153101023), np.float64(1.2443556231233472), np.float64(0.629016842863618), np.float64(0.28803283771342403), np.float64(0.09925849999035129), np.float64(0.031584062385763716), np.float64(0.011818679513552555), np.float64(0.004653116566253828), np.float64(0.0018514079551182694), np.float64(0.000742245549598569), np.float64(0.00029934263700455205), np.float64(0.00012123354841102861), np.float64(4.925392099758911e-05), np.float64(2.0061318421661265e-05), np.float64(8.187817886457741e-06), np.float64(3.347549105254542e-06), np.float64(1.370607652384251e-06), np.float64(5.618828005893696e-07), np.float64(2.305936145588586e-07)], [np.float64(42.31223323081246), np.float64(25.028811730438708), np.float64(16.590587637956684), np.float64(7.096771109673284), np.float64(2.2301180522291), np.float64(0.7238914998268585), np.float64(0.2575836444122205), np.float64(0.0968890357294756), np.float64(0.03804690355245621), np.float64(0.015146656574949608), np.float64(0.006073968505488066), np.float64(0.0024486459748651853), np.float64(0.0009913259480040047), np.float64(0.0004025556633811899), np.float64(0.00016390358206700532), np.float64(6.686711450919823e-05), np.float64(2.7330234258042303e-05), np.float64(1.1186146122563376e-05), np.float64(4.584745124415345e-06), np.float64(1.881046165419692e-06), np.float64(7.725830350856561e-07)], [np.float64(41.91066514198164), np.float64(24.652543338214556), np.float64(16.745354655481066), np.float64(7.085856528285714), np.float64(2.1795514782660668), np.float64(0.7260646583521417), np.float64(0.26308267649418504), np.float64(0.09650763684974718), np.float64(0.03757868156659049), np.float64(0.014942654748099669), np.float64(0.005988341836062825), np.float64(0.0024133098964241482), np.float64(0.000976837234700048), np.float64(0.0003966800142775159), np.float64(0.00016151436805617535), np.float64(6.590059617418691e-05), np.float64(2.6937877030797575e-05), np.float64(1.1027415207391926e-05), np.float64(4.520325678818056e-06), np.float64(1.8549648170760928e-06), np.float64(7.619969291728299e-07)], [np.float64(45.188633482555346), np.float64(25.247546275821005), np.float64(17.089592684549757), np.float64(7.41351355123354), np.float64(2.3905760366510203), np.float64(0.7595972526030428), np.float64(0.2629583732474168), np.float64(0.1000833882731674), np.float64(0.03946130909652155), np.float64(0.015731278283502983), np.float64(0.0063163841189901385), np.float64(0.002549862463241019), np.float64(0.0010334249686606294), np.float64(0.00042011145270566893), np.float64(0.00017119524126526936), np.float64(6.990323210166104e-05), np.float64(2.858950949597745e-05), np.float64(1.1709758659224599e-05), np.float64(4.801686595731526e-06), np.float64(1.971156539997109e-06)], [np.float64(40.79362383122906), np.float64(24.540378887760582), np.float64(16.409696617834165), np.float64(6.878702871590193), np.float64(2.0574662002140927), np.float64(0.6630274472365479), np.float64(0.2376410240431698), np.float64(0.08871777966976584), np.float64(0.034680074356535806), np.float64(0.013783408096432763), np.float64(0.005522449468551944), np.float64(0.0022252947060315133), np.float64(0.0009004983060866625), np.float64(0.00036558978848233675), np.float64(0.00014880814675537473), np.float64(6.069917053675756e-05), np.float64(2.4803168917670314e-05), np.float64(1.0150483731279108e-05), np.float64(4.1593755891696275e-06), np.float64(1.7063186234360276e-06), np.float64(7.006831110337294e-07)]]"
7,10000,8,6.489964838978188e-06,0.15725698471069335,1.5364391983819941e-12,21.2,True,0.9988150299234475,"[[np.float64(43.278991002681984), np.float64(25.191307950866136), np.float64(16.583556871527588), np.float64(8.308093051710829), np.float64(2.8718432922820365), np.float64(1.2436163942977922), np.float64(0.6284211722306641), np.float64(0.28765763075069745), np.float64(0.09910541617890471), np.float64(0.031539137344577535), np.float64(0.011800888596884931), np.float64(0.004645520291176799), np.float64(0.0018481681082559757), np.float64(0.000740858171785392), np.float64(0.0002987465201209025), np.float64(0.0001209771763936687), np.float64(4.914365591863747e-05), np.float64(2.001390810079662e-05), np.float64(8.167443454774492e-06), np.float64(3.3387992951750514e-06), np.float64(1.3668527793409294e-06), np.float64(5.602727200038322e-07), np.float64(2.2990374342976894e-07)], [np.float64(42.31157243374887), np.float64(25.02707362523586), np.float64(16.589157080560565), np.float64(7.097755982127281), np.float64(2.230860960242882), np.float64(0.7238674450442951), np.float64(0.2575171583880007), np.float64(0.09684738434604506), np.float64(0.03802451158357878), np.float64(0.015135619099934662), np.float64(0.006068716983304388), np.float64(0.002446201062598636), np.float64(0.000990204391076732), np.float64(0.0004020472881833155), np.float64(0.00016367511423983364), np.float64(6.676519076208719e-05), np.float64(2.728502218438887e-05), np.float64(1.1166189966845143e-05), np.float64(4.57597299246573e-06), np.float64(1.8772038113323871e-06), np.float64(7.709053732170453e-07)], [np.float64(41.9099905553156), np.float64(24.650884037240555), np.float64(16.743832798558266), np.float64(7.086852774943005), np.float64(2.180273052548909), np.float64(0.7259314444040819), np.float64(0.2629753518694689), np.float64(0.0964582694229865), np.float64(0.0375537357396867), np.float64(0.01493060328907673), np.float64(0.005982699477495661), np.float64(0.0024107142557136434), np.float64(0.000975656588259263), np.float64(0.0003961485183098645), np.float64(0.00016127675614639037), np.float64(6.579508654298335e-05), np.float64(2.6891238236228143e-05), np.float64(1.1006899341922593e-05), np.float64(4.511329756433367e-06), np.float64(1.8510347441443714e-06), np.float64(7.602840272498503e-07)], [np.float64(45.187890097555034), np.float64(25.245789176087506), np.float64(17.08818676551987), np.float64(7.41456442532846), np.float64(2.391449544629478), np.float64(0.7597083901024078), np.float64(0.2629268019552227), np.float64(0.10004842521295422), np.float64(0.039441192064598875), np.float64(0.015721052506446502), np.float64(0.006311410197554807), np.float64(0.002547511077515046), np.float64(0.0010323342193865673), np.float64(0.00041961283315542934), np.float64(0.00017096959070161876), np.float64(6.980201496112868e-05), np.float64(2.8544393052826353e-05), np.float64(1.1689769729091098e-05), np.float64(4.792868349079907e-06), np.float64(1.967283485248268e-06)], [np.float64(40.79285044513245), np.float64(24.538702339363596), np.float64(16.408269102247637), np.float64(6.879793565223857), np.float64(2.058227572800506), np.float64(0.6629589350304382), np.float64(0.23756110726030003), np.float64(0.08867593029725857), np.float64(0.03465862801312173), np.float64(0.01377298936896039), np.float64(0.005517540680667786), np.float64(0.0022230233160084804), np.float64(0.0008994614036682147), np.float64(0.00036512115881132893), np.float64(0.00014859810363383933), np.float64(6.06056269511543e-05), np.float64(2.4761744152086962e-05), np.float64(1.0132220214634445e-05), np.float64(4.151356722563675e-06), np.float64(1.702809188466794e-06), np.float64(6.991520730489731e-07)]]"
8,10000,12,6.484281363701553e-06,0.15790657997131347,1.5062037902029974e-12,21.2,True,0.9987820411832125,"[[np.float64(41.98138068193591), np.float64(25.13516478178477), np.float64(16.782332468484487), np.float64(8.273853051580483), np.float64(2.9103840418422253), np.float64(1.3375440320770309), np.float64(0.7170468704345457), np.float64(0.35562026291135346), np.float64(0.13510027680191117), np.float64(0.041254177668394995), np.float64(0.014648611407487203), np.float64(0.00570279293945873), np.float64(0.002257167360487146), np.float64(0.0009007641977567672), np.float64(0.00036204188577612195), np.float64(0.0001462574258260357), np.float64(5.929901753191256e-05), np.float64(2.411259399907469e-05), np.float64(9.827349848378373e-06), np.float64(4.012866827350933e-06), np.float64(1.641269938390057e-06), np.float64(6.721804296591806e-07), np.float64(2.756390285798379e-07)], [np.float64(39.934043323913734), np.float64(25.081133282485503), np.float64(16.382935839776884), np.float64(6.915532662448696), np.float64(2.1215207251649737), np.float64(0.7003155256388051), np.float64(0.25244642088854163), np.float64(0.09437073544029709), np.float64(0.036996397782955784), np.float64(0.014730008990345376), np.float64(0.005907544178898857), np.float64(0.00238171822572928), np.float64(0.0009643227639583551), np.float64(0.000391620760587718), np.float64(0.0001594628758428641), np.float64(6.505910902186105e-05), np.float64(2.6592735022606624e-05), np.float64(1.0884680262053538e-05), np.float64(4.461354512972867e-06), np.float64(1.8304570473391618e-06), np.float64(7.518160675259672e-07)], [np.float64(40.721916831432694), np.float64(24.661509549831326), np.float64(16.665249680634687), np.float64(6.9998069701508445), np.float64(2.1332873369575887), np.float64(0.7289259319964235), np.float64(0.2677079364512208), np.float64(0.09690208213741058), np.float64(0.03752880812023234), np.float64(0.014910664545060593), np.float64(0.00597293708695414), np.float64(0.002406183594427055), np.float64(0.0009736962833584863), np.float64(0.00039530242025294257), np.float64(0.00016092062696244545), np.float64(6.564675214478558e-05), np.float64(2.6828793217750308e-05), np.float64(1.0980660460902408e-05), np.float64(4.500326544056432e-06), np.float64(1.846436382793094e-06), np.float64(7.583494819616087e-07)], [np.float64(44.63067720345648), np.float64(25.187701281263948), np.float64(17.01622763018708), np.float64(7.3499058673970366), np.float64(2.3455511532467366), np.float64(0.7428235766784078), np.float64(0.2584015838444695), np.float64(0.09853942813579784), np.float64(0.03887214709585087), np.float64(0.015501062073944924), np.float64(0.006225163268049426), np.float64(0.0025133342671319536), np.float64(0.00101869379069214), np.float64(0.0004141386454311827), np.float64(0.00016876070021270382), np.float64(6.890779648678544e-05), np.float64(2.818140501173574e-05), np.float64(1.1541993742163893e-05), np.float64(4.732600449846004e-06), np.float64(1.942638905119834e-06)], [np.float64(40.03733143760058), np.float64(24.60125016136999), np.float64(16.36725290131549), np.float64(6.841163962709475), np.float64(2.04260926401921), np.float64(0.6671448202557295), np.float64(0.2404746243892927), np.float64(0.08895377652802607), np.float64(0.03463606335621255), np.float64(0.013749067816974212), np.float64(0.005504238932100443), np.float64(0.0022165238483310146), np.float64(0.0008965032810842341), np.float64(0.00036382070022716694), np.float64(0.00014803683406992355), np.float64(6.03662025481847e-05), np.float64(2.4660411964148092e-05), np.float64(1.008966291866355e-05), np.float64(4.133500992826392e-06), np.float64(1.6953515046598282e-06), np.float64(6.960381777336103e-07)]]"
