,n,k,norm_gradient,time,final_score,converges,iterations,conv,path
0,2,4,1.9161553445187777e-09,0.005862236022949219,1.7934364235084381e-19,True,6,2.0271126631039036,"[[-1.         -1.        ]
 [-0.74870998 -0.6116427 ]
 [-0.54451493 -0.53513698]
 [-0.47075033 -0.41110636]
 [-0.45402003 -0.38639691]
 [-0.45329043 -0.38540657]
 [-0.45328926 -0.38540505]]"
1,2,8,1.8886641381224903e-10,0.006729841232299805,1.579578798922979e-21,True,7,1.949644490041009,"[[-1.         -1.        ]
 [-0.65372675 -0.46485044]
 [-0.53414309 -0.48804889]
 [-0.44071365 -0.3576053 ]
 [-0.43750469 -0.37495807]
 [-0.45420012 -0.38600418]
 [-0.45329218 -0.38540734]
 [-0.45328926 -0.38540505]]"
2,2,12,2.055386137504615e-05,1.1238579750061035,0.3143832240404621,False,999,0.5504183855774702,"[[-1.         -1.        ]
 [ 0.42561163  1.2032232 ]
 [ 0.42561163  1.36399455]
 ...
 [ 0.97429594  1.30730085]
 [ 0.97429594  1.30730085]
 [ 0.97429594  1.30730085]]"
3,1000,4,1.591010010463822e-07,0.026119709014892578,5.487634036400508e-16,True,11,0.91898117585663,"[np.float64(6.0386897045602375), np.float64(2.6898708678222283), np.float64(0.3414118413959382), np.float64(0.5107747146336902), np.float64(0.10848935626632039), np.float64(0.07256956259754956), np.float64(0.004592380924267641), np.float64(0.003241113858420552), np.float64(0.0009059876111631652), np.float64(4.935998035335192e-05), np.float64(3.4041995975504427e-06)]"
4,1000,8,9.615215677722384e-08,0.036469459533691406,2.1027075849088256e-16,True,15,1.5063770986737357,"[np.float64(6.418159629425479), np.float64(1.764326998978888), np.float64(0.644173476671083), np.float64(1.0916757567957285), np.float64(0.771276527289517), np.float64(0.3010659559310483), np.float64(0.5295904820126411), np.float64(0.04698977157912011), np.float64(0.10088965891893935), np.float64(0.005509777366517604), np.float64(0.006171040314954285), np.float64(0.002217785132290959), np.float64(0.00017536587441085974), np.float64(6.738695674884183e-06), np.float64(4.971598317690825e-08)]"
5,1000,12,0.0003820405973120119,1.786853551864624,0.8403431270082226,False,738,-4.31260347396039,"[np.float64(16.633953421355713), np.float64(2.9458022380101645e-07), np.float64(1.4155528014314636e-06), np.float64(4.0215032700815), np.float64(4.0560429559179205), np.float64(7.944830553203311e-08), np.float64(2.9133890217979617), np.float64(1.7434066692122951), np.float64(1.7336845757635067e-08), np.float64(1.0939986517339648), np.float64(4.661828499181067e-09), np.float64(0.7396734676674462), np.float64(0.5458168759040242), np.float64(0.43655992179415226), np.float64(0.3711532841779338), np.float64(1.4162189087950106e-06), np.float64(0.3308121715150857), np.float64(1.08426877444956e-06), np.float64(0.30737619099068486), np.float64(0.29669192908677494), np.float64(3.36759928027501e-05), np.float64(0.295919803991471), np.float64(0.30326754624882907), np.float64(0.19041410880263976), np.float64(1.0692395685878954e-07), np.float64(0.09136176709033664), np.float64(1.7126076635500851e-07), np.float64(2.1576272268081826e-07), np.float64(4.971650792537618e-07), np.float64(5.241241036829042e-07), np.float64(8.703012395430534e-08), np.float64(0.09363639462346361), np.float64(1.1909668533541779e-07), np.float64(1.5412500993738243e-06), np.float64(0.09920467489536285), np.float64(2.9049621504349784e-07), np.float64(0.10751610964261582), np.float64(0.11828620249690591), np.float64(0.1314400127564596), np.float64(0.08824048339438545), np.float64(0.05194207041549652), np.float64(5.8895624413017784e-08), np.float64(1.991436446394788e-07), np.float64(0.056412957953171444), np.float64(0.0618373935928785), np.float64(2.593977706353276e-07), np.float64(4.555371305978351e-06), np.float64(0.0682756138094075), np.float64(8.856232694658869e-08), np.float64(2.691099467198511e-06), np.float64(4.124705312373178e-07), np.float64(0.07587075706194306), np.float64(0.08482284221345261), np.float64(9.082852098776271e-09), np.float64(9.204408375793256e-09), np.float64(0.09534236798528124), np.float64(0.10769609243807625), np.float64(8.283513954842234e-08), np.float64(1.6873324156830517e-07), np.float64(2.300027510283124e-06), np.float64(1.1096360626683686e-07), np.float64(0.12218066825865045), np.float64(1.5235679856583641e-06), np.float64(2.7025823352275987e-07), np.float64(0.08348685747705441), np.float64(0.05160611068976294), np.float64(2.951605929934542e-07), np.float64(1.727471859895561e-06), np.float64(0.055897458530780056), np.float64(0.061287994335977425), np.float64(0.06797258257276981), np.float64(5.5599959617675085e-08), np.float64(0.07617600377858531), np.float64(5.026269570877297e-07), np.float64(9.240387496525658e-08), np.float64(2.860943379930354e-07), np.float64(0.08611909808176715), np.float64(0.0980541234933125), np.float64(1.4143339336770738e-06), np.float64(2.651548457990933e-07), np.float64(2.457639699899752e-07), np.float64(0.06734914184821231), np.float64(0.04132178177009965), np.float64(1.8863484257176647e-08), np.float64(0.04493231402700111), np.float64(1.1097988284627937e-07), np.float64(5.5072626298877845e-08), np.float64(0.04962462151583152), np.float64(6.582414140263493e-07), np.float64(0.055535805951536496), np.float64(0.06280742028077739), np.float64(0.07161229417063071), np.float64(3.6045372350494364e-07), np.float64(4.2199774622172355e-07), np.float64(5.391899696795896e-07), np.float64(2.695916742050378e-07), np.float64(1.8331175668255395e-07), np.float64(4.6353664899318345e-07), np.float64(0.0492873624325856), np.float64(8.750092511178218e-09), np.float64(4.848559354300566e-08), np.float64(1.8335589946133262e-08), np.float64(0.03112056731212254), np.float64(7.593631357958047e-09), np.float64(3.103554566963896e-08), np.float64(0.03379252545872037), np.float64(2.3675855895325903e-07), np.float64(0.037284119352886495), np.float64(1.7301610678074987e-08), np.float64(4.037668231586616e-07), np.float64(3.263857367131496e-07), np.float64(7.685374735302383e-08), np.float64(1.7828135402026648e-06), np.float64(2.2631731241653273e-08), np.float64(0.041693114431763094), np.float64(0.047149203438459124), np.float64(0.05377756091769779), np.float64(2.2577746471886187e-07), np.float64(0.03704531842696069), np.float64(0.04029195348389985), np.float64(0.04913124119208854), np.float64(6.024587028000086e-07), np.float64(6.168830210429751e-06), np.float64(0.033879673393837496), np.float64(4.545682629408697e-06), np.float64(7.104995920942788e-08), np.float64(2.622974744599981e-09), np.float64(0.03688296288096381), np.float64(0.04506498001700743), np.float64(3.711705159437907e-08), np.float64(9.526039458295805e-07), np.float64(4.9371996644234545e-08), np.float64(0.03111251680118137), np.float64(0.034007011238844115), np.float64(0.04152785967688232), np.float64(3.923199229542791e-06), np.float64(0.028684229648659677), np.float64(0.031577113728127985), np.float64(0.03840398166679882), np.float64(7.788364275562219e-07), np.float64(9.363707064650659e-08), np.float64(5.973122079420999e-06), np.float64(0.02652858038629296), np.float64(0.029486709017572228), np.float64(0.03562111170587158), np.float64(0.04102351316208641), np.float64(0.028476384290185133), np.float64(0.01801784855310833), np.float64(6.310796535583138e-09), np.float64(6.1843622211686394e-09), np.float64(1.1360092808958594e-07), np.float64(6.353269955002472e-09), np.float64(0.01983096896255753), np.float64(0.022114715143152438), np.float64(0.02493630946243127), np.float64(3.256794037539099e-08), np.float64(0.028384701562247077), np.float64(8.95986196464406e-07), np.float64(0.032549276002886575), np.float64(8.698136028726119e-08), np.float64(0.022525630342444203), np.float64(0.02519608392380735), np.float64(0.03040120324220351), np.float64(3.197417214258184e-07), np.float64(9.515030130051776e-08), np.float64(0.03504886726200402), np.float64(3.129728830315668e-07), np.float64(1.1931969007024042e-07), np.float64(0.024355972121343734), np.float64(1.2101263422093787e-08), np.float64(1.3446748399591979e-08), np.float64(1.0428280207250712e-08), np.float64(0.015480233852878791), np.float64(0.01704341899652956), np.float64(0.01901378241891717), np.float64(0.021453283269513075), np.float64(2.3607666395215076e-08), np.float64(1.0959141950069554e-07), np.float64(0.024442141516099542), np.float64(1.1365248415850112e-06), np.float64(0.02805457731774591), np.float64(0.019437498186728422), np.float64(1.2653046730443195e-08), np.float64(4.8760546860689755e-08), np.float64(6.326246181923301e-08), np.float64(5.620333086169584e-09), np.float64(0.021638063070940683), np.float64(2.3803583409920265e-07), np.float64(1.672775978245769e-07), np.float64(0.026277626107220245), np.float64(0.01820266817466112), np.float64(5.805796687176843e-08), np.float64(0.02034994882696296), np.float64(4.552734213500768e-07), np.float64(0.024628134853420126), np.float64(1.580818224744568e-07), np.float64(9.404670997453478e-07), np.float64(0.017058342631340435), np.float64(0.019114278796446588), np.float64(3.2501949688471067e-07), np.float64(2.7722316596335575e-07), np.float64(1.813834764420217e-07), np.float64(0.023093266263182075), np.float64(4.167290799931361e-07), np.float64(4.168643902773277e-07), np.float64(4.476852385979306e-08), np.float64(2.0733014619737076e-07), np.float64(4.433619669654268e-08), np.float64(0.015995717206737585), np.float64(0.017929850123838284), np.float64(1.9889891729552928e-08), np.float64(0.021665062180255153), np.float64(0.015010857825695865), np.float64(1.6600727973833538e-09), np.float64(1.9901505109390913e-07), np.float64(0.016804094959941104), np.float64(0.02033600775477965), np.float64(0.014093874194559819), np.float64(0.015727570868542238), np.float64(1.275776372832935e-07), np.float64(1.3310566880077363e-08), np.float64(9.016869401339133e-09), np.float64(0.019094751253855936), np.float64(1.118054842816096e-06), np.float64(0.013237728948542762), np.float64(7.922954016117236e-10), np.float64(2.13130283168305e-08), np.float64(0.014710744138069963), np.float64(9.394663454713788e-08), np.float64(1.025386151366317e-07), np.float64(0.01793758957918307), np.float64(0.012443334385009823), np.float64(1.4540153181978976e-08), np.float64(6.115657250067191e-10), np.float64(0.013753106260021925), np.float64(0.016857819897068877), np.float64(0.011701888042874548), np.float64(1.0937590961232794e-07), np.float64(1.961267300713966e-08), np.float64(0.007709655418497612), np.float64(0.008409322158889437), np.float64(2.6801420584739855e-06), np.float64(5.625293785762256e-10), np.float64(0.009317550869419171), np.float64(3.8685323537494854e-08), np.float64(0.010472302825057882), np.float64(0.011905925708875418), np.float64(0.013654392229542303), np.float64(0.009463509197931038), np.float64(6.398094444829992e-08), np.float64(0.010612360946797279), np.float64(3.9460296538342334e-07), np.float64(8.663024296319136e-10), np.float64(0.012848133749368305), np.float64(0.008912091399962022), np.float64(1.2121205957313493e-07), np.float64(0.009891701658744107), np.float64(4.762900487443552e-10), np.float64(4.758832379139867e-10), np.float64(0.012090693541666532), np.float64(6.694282863774521e-07), np.float64(0.008393240710263693), np.float64(8.488249994614267e-09), np.float64(0.0055272466404408), np.float64(3.6587845405844167e-07), np.float64(1.2344032173849419e-06), np.float64(0.006035127077819457), np.float64(2.657276013958919e-05), np.float64(0.00664182742365529), np.float64(0.00747009337633945), np.float64(5.9464447931245e-11), np.float64(6.70805625994313e-11), np.float64(0.008477918280377259), np.float64(4.793668303195814e-10), np.float64(0.00973734738543029), np.float64(0.006750514333201252), np.float64(0.007580539616980727), np.float64(0.009166005204991489), np.float64(9.735525621498915e-11), np.float64(0.0063670892282570845), np.float64(5.442306469173549e-09), np.float64(0.004220508330061963), np.float64(9.318261539571991e-07), np.float64(0.0046054989291205335), np.float64(9.43374838337418e-09), np.float64(0.005092743798032256), np.float64(1.9441338106940573e-06), np.float64(3.599228909545639e-11), np.float64(6.520292813598445e-07), np.float64(0.005713614653270457), np.float64(0.006506904139142363), np.float64(4.697504095605032e-08), np.float64(0.007458782824325443), np.float64(0.005174733394535334), np.float64(0.005793829637163671), np.float64(0.007033278969640044), np.float64(5.0866017017641866e-08), np.float64(1.205889045172739e-10), np.float64(1.8598377530392752e-06), np.float64(5.5371959647970925e-08), np.float64(0.004882363699930839), np.float64(4.088610135445514e-09), np.float64(4.09834316495476e-09), np.float64(0.003220121200119489), np.float64(0.0035179323017424714), np.float64(0.003902979690422184), np.float64(7.023967007783215e-11), np.float64(6.989045320575658e-11), np.float64(1.143325173141002e-08), np.float64(6.98847577925168e-11), np.float64(0.004387849519740336), np.float64(1.2628716933002829e-10), np.float64(0.004989101083547615), np.float64(0.00573452301253361), np.float64(0.003979511701351688), np.float64(9.646074681697291e-08), np.float64(0.0026449974206080723), np.float64(1.3927387693734477e-08), np.float64(3.0178846215191307e-09), np.float64(0.0028828117660140004), np.float64(0.0031924994027722796), np.float64(0.003585712235795939), np.float64(1.452648926476208e-08), np.float64(0.004075300921780387), np.float64(3.2450082306904263e-10), np.float64(2.3104333777034573e-06), np.float64(3.350992985190504e-10), np.float64(0.00467492227050397), np.float64(1.714474237360384e-07), np.float64(0.0032449473164451923), np.float64(0.0036174123976019414), np.float64(4.7393821398575333e-07), np.float64(1.8701483497638598e-08), np.float64(1.810391815957003e-08), np.float64(2.002891057944722e-08), np.float64(1.7727572675948486e-08), np.float64(3.708489943282094e-07), np.float64(0.004416574162383671), np.float64(0.003067322032094254), np.float64(0.0020195257849647593), np.float64(1.1514392719512953e-07), np.float64(4.257061272707293e-11), np.float64(4.237677278593728e-11), np.float64(0.002199211778282527), np.float64(0.0024434411782197213), np.float64(2.6492715986407675e-10), np.float64(6.669698674022239e-09), np.float64(0.002757618549116132), np.float64(1.6339163600013332e-07), np.float64(1.7504156033776563e-10), np.float64(5.153544590468246e-08), np.float64(0.0031373751250854277), np.float64(0.003608909731480434), np.float64(8.280745874331214e-10), np.float64(1.7427126722111919e-09), np.float64(0.0025067087968153154), np.float64(0.0016543496575302631), np.float64(0.0018050217602396169), np.float64(0.00200172341699303), np.float64(2.963503093901523e-10), np.float64(0.002254799802603108), np.float64(0.0025681573214331728), np.float64(0.0029520018853474296), np.float64(3.016546069806328e-08), np.float64(2.2167423806187948e-08), np.float64(0.002051203503988448), np.float64(0.0013540214030502743), np.float64(4.782291935986018e-11), np.float64(0.0014744523311336628), np.float64(2.66286598936086e-08), np.float64(2.6327449810109185e-09), np.float64(0.001639566316264896), np.float64(0.0018439237506602695), np.float64(6.7584785179091935e-09), np.float64(3.569044794443668e-09), np.float64(0.0021034385270151494), np.float64(0.002418048528948642), np.float64(0.00167962919254588), np.float64(0.0011165083229143062), np.float64(0.0012133194493021133), np.float64(1.2197060952637058e-07), np.float64(2.0255469962452814e-09), np.float64(0.001345249517757267), np.float64(4.1688312796886144e-08), np.float64(1.7830719943792844e-07), np.float64(0.001512609007422225), np.float64(1.493262166417913e-10), np.float64(0.0017228329689616634), np.float64(0.0019812786337116473), np.float64(0.0013759758070904223), np.float64(0.0009117881617481646), np.float64(1.1455923712071504e-09), np.float64(2.55214392408634e-11), np.float64(1.5739730398005071e-06), np.float64(2.6166721594709527e-11), np.float64(1.0313757724004064e-08), np.float64(1.1095452719719248e-07), np.float64(1.171791327797578e-09), np.float64(8.911102117237758e-09), np.float64(0.0009939899209153924), np.float64(1.7257247237209754e-10), np.float64(0.0010998669564464055), np.float64(0.0012378565215426132), np.float64(3.781345237693146e-10), np.float64(0.00017359796662068744), np.float64(7.806384964014669e-11), np.float64(0.0010811865608575852), np.float64(0.0012227434002642433), np.float64(1.8147538138777808e-08), np.float64(0.0013991135502756972), np.float64(0.0016123998634310643), np.float64(2.4014558615190567e-09), np.float64(0.0011231306749982697), np.float64(8.371545585571548e-10), np.float64(0.0007279476747225239), np.float64(4.163390635132823e-11), np.float64(4.6696286509627345e-11), np.float64(0.0007966686149137736), np.float64(8.974523529034006e-11), np.float64(0.0008865586670412569), np.float64(0.0010047382298993513), np.float64(5.2166424103583244e-08), np.float64(0.0011485215714519296), np.float64(4.067420356543013e-10), np.float64(5.789038746391198e-09), np.float64(0.0013225705594762903), np.float64(0.0009222855883229395), np.float64(0.0005962416272065061), np.float64(4.858173427534603e-11), np.float64(0.0006530802931969618), np.float64(0.0007290559466555684), np.float64(0.0008267341448562101), np.float64(1.4471027624144832e-10), np.float64(0.0009414444716456994), np.float64(0.0010882949345730711), np.float64(7.446313288488071e-09), np.float64(0.0007576139332241408), np.float64(2.3061504192653184e-11), np.float64(0.0004854991211933684), np.float64(0.0005348098479362835), np.float64(2.2012570468165803e-10), np.float64(0.0005997157177047128), np.float64(5.502491492187755e-09), np.float64(0.0006776194377103472), np.float64(2.0512506990304052e-08), np.float64(1.0878701149461511e-08), np.float64(0.000774602867591045), np.float64(0.0008950811549793462), np.float64(0.0006236417503366538), np.float64(0.0004044346229876688), np.float64(5.412009765881339e-11), np.float64(6.892861097557364e-09), np.float64(0.00044015969241531787), np.float64(7.004634578187686e-11), np.float64(0.0004917947221648844), np.float64(1.0802115482739079e-10), np.float64(2.7062249610397354e-09), np.float64(4.509488546200338e-09), np.float64(0.0005571493340133117), np.float64(1.4212824418171871e-08), np.float64(0.0006379527673979082), np.float64(3.746157241364881e-09), np.float64(0.0007358749530956804), np.float64(5.447897197606169e-10), np.float64(0.0005120758602740342), np.float64(2.6939501120208778e-11), np.float64(4.2521419065451684e-11), np.float64(2.4358873640968746e-08), np.float64(0.00033168275332324355), np.float64(0.0003642960725300576), np.float64(0.0004041787061808452), np.float64(1.0570199686722054e-10), np.float64(0.00045764077689928816), np.float64(3.1565150859705753e-10), np.float64(0.0005261593726069071), np.float64(0.0006055575836500305), np.float64(0.0004213629502380197), np.float64(0.0002726783563653754), np.float64(1.7734155851986878e-11), np.float64(0.00030163490870157493), np.float64(9.17455930048491e-09), np.float64(0.00033256963749570516), np.float64(4.6794094892621384e-11), np.float64(5.056692480961648e-09), np.float64(1.205901371379485e-09), np.float64(1.8314929109942713e-09), np.float64(0.0003768916606006914), np.float64(9.871056062124767e-09), np.float64(0.0004323078640883963), np.float64(6.447352129048804e-08), np.float64(6.185880203969853e-10), np.float64(0.0004977632634200933), np.float64(0.0003471348170350078), np.float64(0.00022393213297062215), np.float64(0.00024389502139739413), np.float64(1.3731460391955345e-09), np.float64(0.00027352765513599225), np.float64(7.855037152736971e-10), np.float64(0.00031060252603977293), np.float64(3.4931992122556754e-10), np.float64(0.0003568290411747778), np.float64(0.00041155746924351807), np.float64(0.0002864952583602857), np.float64(0.000181922330436766), np.float64(0.00020320006705262363), np.float64(0.00022612634716540232), np.float64(0.00025745676626476506), np.float64(0.0002928962966848786), np.float64(1.242278569460039e-10), np.float64(0.000202598851464299), np.float64(0.00023136742863089525), np.float64(3.8195579918009085e-11), np.float64(6.9386216894632736e-09), np.float64(4.8293388793818434e-11), np.float64(0.00027728262229991576), np.float64(2.819643759902978e-11), np.float64(0.00019245772297433604), np.float64(0.00012871596855548828), np.float64(4.114336183029906e-11), np.float64(2.44817109259576e-12), np.float64(1.2635413642957952e-10), np.float64(2.3277345610038262e-08), np.float64(0.00014101493775431958), np.float64(5.330443019149271e-12), np.float64(1.9072688488418812e-11), np.float64(4.8079392963285255e-11), np.float64(2.0862997110064802e-11), np.float64(4.960423582245739e-12), np.float64(0.00015434978079870403), np.float64(0.00017482703794314882), np.float64(5.5449588141974587e-11), np.float64(5.627973505941333e-11), np.float64(2.363780640091819e-11), np.float64(4.001641656886316e-11), np.float64(4.103393223987359e-09), np.float64(0.00020093680310143247), np.float64(0.0002307809005470679), np.float64(0.0001592941705756752), np.float64(1.7779995181902457e-11), np.float64(1.35980609103569e-11), np.float64(0.00010466040105397545), np.float64(1.1077305689037221e-11), np.float64(2.5333512337594747e-10), np.float64(1.2039556710341476e-09), np.float64(3.776217248670085e-11), np.float64(3.7462428671149086e-11), np.float64(1.3943920588611979e-11), np.float64(0.00011570983978337638), np.float64(0.00013204925152986266), np.float64(5.456682850658358e-10), np.float64(5.835240788030475e-09), np.float64(3.8706498405831265e-10), np.float64(0.0001454709709694981), np.float64(0.00016557650063116433), np.float64(2.6940324158463474e-10), np.float64(0.00019027539069726054), np.float64(4.893258354688837e-07), np.float64(1.384170201176475e-10), np.float64(1.7595591444301206e-11), np.float64(1.2780827719661156e-09), np.float64(1.7849660106729443e-11), np.float64(1.4708799001806434e-09), np.float64(1.4574196259300174e-11), np.float64(0.00013083677644543456), np.float64(8.887595827652164e-05), np.float64(9.620594402465808e-05), np.float64(0.00011046955596461126), np.float64(3.2408815679361817e-09), np.float64(1.5809095531617208e-11), np.float64(0.00011884701985990937), np.float64(0.0001372089925154992), np.float64(0.00015899043909286547), np.float64(0.00010906101663062539), np.float64(2.7412525646882775e-13), np.float64(4.807731356694649e-12), np.float64(7.270420755407653e-05), np.float64(7.942137379071076e-05), np.float64(1.7361134034421644e-12), np.float64(9.380663554790252e-05), np.float64(0.0001014086467423938), np.float64(0.00011335085893710122), np.float64(1.2995389203507467e-12), np.float64(0.00012986995675271808), np.float64(8.96415849574094e-05), np.float64(5.928623012368844e-05), np.float64(6.546765750601813e-05), np.float64(8.364236392534254e-10), np.float64(7.155597227911519e-13), np.float64(7.364348268578862e-13), np.float64(7.321663664304994e-05), np.float64(7.920502298352644e-05), np.float64(4.439945770963267e-10), np.float64(9.878759389744533e-05), np.float64(6.352711923153127e-05), np.float64(4.874581884276512e-05), np.float64(3.554666975116549e-13), np.float64(9.661378239237606e-05), np.float64(1.0005582688001249e-10), np.float64(1.5107626362754528e-10), np.float64(0.00010114764488934059), np.float64(9.89887122417387e-13), np.float64(7.789663260409463e-11), np.float64(7.031135141205156e-05), np.float64(1.1331903092634422e-11), np.float64(1.3892696181394202e-09), np.float64(2.61106582869031e-13), np.float64(2.301016874260996e-08), np.float64(4.035755768318864e-12), np.float64(3.5535045393666574e-12), np.float64(7.806827584658332e-11), np.float64(4.557076172757892e-05), np.float64(4.948128411149157e-05), np.float64(3.9183201088384686e-13), np.float64(5.70346694784624e-05), np.float64(6.330280402577464e-05), np.float64(7.267201329153948e-05), np.float64(5.120590343638464e-05), np.float64(1.1255356992913344e-10), np.float64(3.736378144511993e-05), np.float64(5.254772795582585e-05), np.float64(2.6437128621010524e-05), np.float64(1.0676190366719584e-11), np.float64(4.4990258258394933e-14), np.float64(7.880943980671462e-05), np.float64(6.068195122256305e-05), np.float64(4.845138693766642e-07), np.float64(7.279383289775587e-05), np.float64(4.6928366074884194e-05), np.float64(6.3266127759057e-05), np.float64(2.3586153493071025e-10), np.float64(4.432795210513673e-05), np.float64(6.91688807057743e-13), np.float64(4.465713379191284e-05), np.float64(6.576685515180263e-11), np.float64(5.2749075174253594e-05), np.float64(1.2849026511734975e-11), np.float64(3.4968329629200876e-05), np.float64(4.2172484479666626e-05), np.float64(3.7654906357439074e-10), np.float64(1.7630280158379117e-08), np.float64(9.245302230317513e-12), np.float64(2.8670028500043164e-13), np.float64(5.1895359524439154e-05), np.float64(2.184042396731634e-10), np.float64(1.2968680458428104e-11), np.float64(3.453886312564554e-05), np.float64(3.2512128253117965e-11), np.float64(1.4667634271196498e-12), np.float64(1.0387431585623099e-13), np.float64(8.3358658653413e-14), np.float64(2.1012581422060684e-12), np.float64(2.2827580951238046e-12), np.float64(2.1238787295297973e-10), np.float64(1.6228644904376018e-10), np.float64(2.6181862525459935e-05), np.float64(2.471983030793736e-05), np.float64(2.9510522001797877e-05), np.float64(1.5091097240551817e-16), np.float64(1.618891903137871e-10), np.float64(2.8635364919351904e-05), np.float64(5.615916485132452e-05), np.float64(5.2620603781344164e-05), np.float64(3.71323191033516e-05), np.float64(1.1544028335431951e-10), np.float64(4.116855633775401e-05), np.float64(1.264700207264411e-10), np.float64(3.30093645784912e-05), np.float64(3.4145258432132254e-05), np.float64(1.3876527697085e-09), np.float64(3.4469084439351614e-05), np.float64(1.4117385231254227e-10), np.float64(1.8821870457110292e-13), np.float64(4.570843872157701e-14), np.float64(1.374842814250242e-13), np.float64(7.43882928474763e-12), np.float64(3.4156852639136764e-12), np.float64(5.415867137905095e-12), np.float64(3.124146694384834e-11), np.float64(2.427543116176385e-05), np.float64(2.120255816207915e-12), np.float64(1.58495467316185e-05), np.float64(9.07945479269994e-06), np.float64(3.348507431414733e-05), np.float64(2.29980837955823e-05), np.float64(8.263160384515009e-14), np.float64(1.8229551278006444e-05), np.float64(6.635904085826981e-10), np.float64(8.682554035302012e-06), np.float64(4.135290297622514e-05), np.float64(2.952109906051584e-11), np.float64(1.6312669151757756e-11), np.float64(1.1567996201938966e-05), np.float64(9.27008612825917e-12), np.float64(2.4752897326237234e-13), np.float64(3.53045343941598e-14), np.float64(2.6460721746766886e-05), np.float64(2.5994050493064592e-11), np.float64(3.3223609512313023e-15), np.float64(1.6119156578347454e-15), np.float64(1.22303627217033e-10), np.float64(1.4132878996507277e-05), np.float64(1.9395956474787834e-05), np.float64(1.84683762866424e-05), np.float64(3.642009766086923e-05), np.float64(2.5468324326288137e-05), np.float64(3.821370835981868e-12), np.float64(1.7093812630189587e-05), np.float64(2.5156898019559516e-13), np.float64(3.9766469650395536e-10), np.float64(2.0117516980833397e-12), np.float64(1.4320999723180768e-11), np.float64(6.735300571122e-11), np.float64(3.222924020652312e-05), np.float64(2.702801969900851e-13), np.float64(1.9907268859357315e-05), np.float64(1.0270063663870452e-05), np.float64(2.718360643681106e-12), np.float64(7.966442524265168e-16), np.float64(2.7028353404292822e-05), np.float64(1.984131038344766e-11), np.float64(4.0864575152483693e-13), np.float64(3.267688505903841e-11), np.float64(2.434804375101124e-11), np.float64(3.0605431714218406e-05), np.float64(7.386269049944902e-13), np.float64(3.294640504072381e-05), np.float64(3.0867165703044787e-13), np.float64(1.0354182574375678e-05), np.float64(1.1146780334864927e-12), np.float64(2.335811440956485e-15), np.float64(1.6631513982576297e-12), np.float64(5.932133800997506e-07), np.float64(2.916885180133495e-05), np.float64(5.72957665032823e-12), np.float64(4.226000305803136e-06), np.float64(3.2665831981730107e-12), np.float64(4.618726166327491e-14), np.float64(4.375127671181477e-06)]"
6,10000,4,9.189479374756839e-08,0.10987377166748047,1.1708305014815361e-16,True,12,0.861950092236006,"[np.float64(19.904617757451284), np.float64(7.950301574597211), np.float64(1.4702410027397066), np.float64(0.13232567532347833), np.float64(0.12510552939447941), np.float64(0.04993336527256538), np.float64(0.02006191021036939), np.float64(0.01302513228600591), np.float64(0.001316437909449432), np.float64(0.0007095169978107053), np.float64(1.392390705907288e-05), np.float64(4.7015218939332876e-07)]"
7,10000,8,1.207011193479666e-07,0.11900472640991211,3.058014115761329e-16,True,13,1.1932112720170696,"[np.float64(20.759621342476084), np.float64(6.666863612416031), np.float64(1.2193386095169612), np.float64(1.5130783090511426), np.float64(0.20699602660694935), np.float64(0.20247868551056591), np.float64(0.057643213758550554), np.float64(0.020867478794553), np.float64(0.012983087574726724), np.float64(0.0014655861061668963), np.float64(0.0009198330235861486), np.float64(2.6119062290714116e-05), np.float64(3.7269739410627687e-07)]"
