,method,tol,n,time,iterations,converges,final_score,norm_gradient
0,Truncated Newton,0.0001,2,0.02144775390625,9.6,True,4.0337390236668916e-11,2.9238760696353822e-05
1,Truncated Newton,0.0001,1000,4.143953561782837,999.0,False,122.07979624105954,34.67217382648564
2,Truncated Newton,0.0001,10000,17.67109956741333,999.0,False,1609.608373080982,148.7578673942822
3,Truncated Newton,0.0001,100000,189.0324056148529,999.0,False,368315.84925756126,9539.330069857835
